track pitch start end duration velocity
0 D5 38.3385 38.3854 0.0469 46
0 F5 38.3542 38.3854 0.0312 25
0 C6 38.3542 38.3854 0.0312 18
0 E3 38.3750 38.4167 0.0417 38
0 G#5 38.3750 38.4167 0.0417 17
0 A3 38.4167 38.4844 0.0677 51
0 D#5 38.4271 38.4479 0.0208 38
0 G#4 38.4271 38.4583 0.0312 32
0 E6 38.4271 38.4844 0.0573 39
0 C6 38.4271 38.5104 0.0833 39
0 A5 38.4375 38.4844 0.0469 53
0 E5 38.4479 38.4844 0.0365 42
0 C#7 38.4479 38.4844 0.0365 16
0 G#3 38.4844 38.5104 0.0260 43
0 D#5 38.4844 38.5104 0.0260 33
0 G#5 38.4844 38.5104 0.0260 39
0 B5 38.4948 38.5208 0.0260 31
0 G4 38.4948 38.5312 0.0365 33
0 D6 38.4948 38.5312 0.0365 15
0 G3 38.5104 38.5312 0.0208 43
0 A#5 38.5208 38.5885 0.0677 34
0 C#5 38.5208 38.5885 0.0677 49
0 F#5 38.5208 38.5885 0.0677 38
0 E6 38.5208 38.5990 0.0781 32
0 G#6 38.5312 38.5781 0.0469 23
0 F#3 38.5312 38.5990 0.0677 52
0 A5 38.5781 38.6094 0.0312 9
0 D6 38.5781 38.6927 0.1146 26
0 A6 38.5781 38.6927 0.1146 38
0 G6 38.5781 38.7344 0.1562 39
0 G4 38.5885 38.7031 0.1146 42
0 B5 38.5885 38.7031 0.1146 34
0 D5 38.5885 38.7135 0.1250 59
0 F6 38.5990 38.7031 0.1042 47
0 G3 38.5990 38.7344 0.1354 52
0 E6 38.7031 38.7552 0.0521 15
0 A#6 38.7031 38.7552 0.0521 23
0 F#4 38.7031 38.7812 0.0781 56
0 G#6 38.7135 38.7812 0.0677 32
0 C#5 38.7135 38.7812 0.0677 53
0 F#3 38.7344 38.7812 0.0469 48
0 A6 38.7656 38.7917 0.0260 36
0 B6 38.7656 38.8594 0.0938 48
0 F3 38.7812 38.8021 0.0208 48
0 F4 38.7812 38.8021 0.0208 54
0 C5 38.7812 38.8021 0.0208 38
0 G6 38.7812 38.8021 0.0208 29
0 G#6 38.7917 38.8542 0.0625 46
0 A#6 38.7917 38.8594 0.0677 45
0 B4 38.8021 38.8542 0.0521 32
0 E3 38.8021 38.8594 0.0573 48
0 E4 38.8021 38.8594 0.0573 59
0 F#7 38.8594 38.9583 0.0990 30
0 G7 38.8854 38.9219 0.0365 25
0 C#4 39.0052 39.0260 0.0208 33
0 A4 39.0156 39.1302 0.1146 61
0 F#7 39.0260 39.0833 0.0573 14
0 D5 39.0260 39.5990 0.5729 62
0 D#4 39.0417 39.0677 0.0260 58
0 C7 39.0417 39.0990 0.0573 34
0 A#6 39.0417 39.1302 0.0885 39
0 D3 39.0417 39.1302 0.0885 26
0 A6 39.0573 39.1198 0.0625 34
0 D7 39.0677 39.1302 0.0625 29
0 B6 39.0677 39.1302 0.0625 34
0 D4 39.0677 39.5677 0.5000 53
0 D#7 39.0833 39.2083 0.1250 35
0 F7 39.0833 39.2865 0.2031 29
0 C#7 39.0990 39.1615 0.0625 15
0 F#5 39.0990 39.3802 0.2812 58
0 G6 39.1094 39.1823 0.0729 33
0 E7 39.1094 39.2188 0.1094 36
0 E6 39.1198 39.4531 0.3333 55
0 C6 39.1302 39.3542 0.2240 39
0 A5 39.1302 39.4688 0.3385 55
0 D3 39.1615 39.3281 0.1667 36
0 G6 39.1927 39.2448 0.0521 15
0 A4 39.3385 39.5677 0.2292 34
0 F#7 39.3802 39.5417 0.1615 29
0 F7 39.4219 39.4948 0.0729 13
0 D3 39.4688 39.5417 0.0729 38
0 F#5 39.4688 39.5521 0.0833 15
0 C#3 39.5417 39.5677 0.0260 39
0 C3 39.5677 39.6094 0.0417 38
0 D4 39.7708 39.9531 0.1823 15
0 F6 39.9271 39.9740 0.0469 14
0 G6 39.9635 40.0052 0.0417 14
0 A3 40.0052 40.0365 0.0312 55
0 E5 40.0052 40.0365 0.0312 41
0 B6 40.0156 40.0469 0.0312 26
0 C#7 40.0156 40.0885 0.0729 22
0 G#4 40.0260 40.0469 0.0208 52
0 D7 40.0260 40.1198 0.0938 19
0 D#5 40.0365 40.0625 0.0260 39
0 G4 40.0469 40.0781 0.0312 41
0 E4 40.0625 40.0885 0.0260 57
0 E3 40.0885 40.1302 0.0417 32
0 E4 40.0990 40.1302 0.0312 66
0 C#7 40.1198 40.1927 0.0729 17
0 F#3 40.1302 40.1562 0.0260 42
0 D7 40.1406 40.2031 0.0625 10
0 G3 40.1562 40.2031 0.0469 54
0 A4 40.2812 40.4688 0.1875 36
0 D3 40.2812 40.4896 0.2083 46
0 D#4 40.2917 40.3333 0.0417 51
0 D4 40.3333 40.4688 0.1354 63
0 C6 40.4167 40.4479 0.0312 20
0 G3 40.5208 40.5469 0.0260 48
0 F#4 40.5208 40.5938 0.0729 33
0 C#7 40.5365 40.5938 0.0573 17
0 D4 40.5469 40.5781 0.0312 23
0 G7 40.5469 40.5938 0.0469 20
0 F#3 40.5469 40.5938 0.0469 55
0 D7 40.5781 40.6198 0.0417 24
0 F3 40.5938 40.6510 0.0573 53
0 C#7 40.6198 40.6615 0.0417 20
0 G7 40.6198 40.6615 0.0417 16
0 D7 40.6302 40.7344 0.1042 27
0 E3 40.6510 40.7083 0.0573 50
0 E4 40.6615 40.7083 0.0469 58
0 F#7 40.6615 40.7188 0.0573 14
0 G7 40.6719 40.7188 0.0469 29
0 D#3 40.7083 40.7344 0.0260 42
0 D#4 40.7083 40.7604 0.0521 62
0 D3 40.9688 41.0208 0.0521 41
0 D4 40.9948 41.2552 0.2604 56
0 C#3 41.0208 41.0729 0.0521 34
0 C#7 41.0208 41.1615 0.1406 18
0 A4 41.0208 41.2656 0.2448 45
0 D#7 41.0312 41.1354 0.1042 20
0 B6 41.0417 41.0833 0.0417 11
0 D7 41.0417 41.1042 0.0625 15
0 G6 41.0417 41.1458 0.1042 34
0 F#5 41.0417 41.2031 0.1615 57
0 A5 41.0417 41.2656 0.2240 45
0 B5 41.0521 41.0938 0.0417 39
0 E6 41.0521 41.1979 0.1458 49
0 D3 41.0729 41.2656 0.1927 46
0 C6 41.0938 41.1875 0.0938 40
0 F#7 41.1979 41.2448 0.0469 14
0 F7 41.2135 41.2656 0.0521 9
0 C#4 41.2552 41.3021 0.0469 57
0 C#3 41.2656 41.3021 0.0365 47
0 D#4 41.3177 41.3594 0.0417 44
0 C#7 41.3281 41.4844 0.1562 31
0 G3 41.3542 41.4010 0.0469 58
0 E7 41.3698 41.5521 0.1823 25
0 F#3 41.4010 41.4219 0.0208 51
0 F4 41.4219 41.5365 0.1146 61
0 F3 41.4219 41.5521 0.1302 49
0 D#7 41.4375 41.4844 0.0469 13
0 D7 41.4844 41.5521 0.0677 29
0 E4 41.5365 41.5781 0.0417 67
0 D#3 41.5625 41.5885 0.0260 29
0 D#4 41.5781 41.6146 0.0365 62
0 A#4 41.5781 41.6146 0.0365 26
0 B6 41.5781 41.6250 0.0469 20
0 D3 41.5885 41.6354 0.0469 29
0 D4 41.6146 41.6354 0.0208 54
0 A4 41.6146 41.6510 0.0365 35
0 A4 41.7500 41.8958 0.1458 57
0 D5 41.7656 41.8594 0.0938 58
0 C#4 41.7760 41.7969 0.0208 34
0 G6 41.7760 41.8281 0.0521 35
0 D3 41.7760 41.8854 0.1094 39
0 D#7 41.7865 41.8490 0.0625 25
0 E6 41.7865 41.8490 0.0625 17
0 F#6 41.7969 41.8490 0.0521 32
0 D4 41.7969 41.8594 0.0625 39
0 G#6 41.8281 41.8594 0.0312 33
0 C#5 42.0156 42.0938 0.0781 57
0 C#4 42.0156 42.0938 0.0781 47
0 G#5 42.0312 42.0938 0.0625 38
0 B5 42.0417 42.0938 0.0521 32
0 F#5 42.0417 42.0938 0.0521 22
0 F6 42.0417 42.1042 0.0625 51
0 F#6 42.0417 42.1667 0.1250 48
0 A5 42.0521 42.1562 0.1042 44
0 D6 42.0677 42.1302 0.0625 38
0 D#5 42.0677 42.1354 0.0677 25
0 E6 42.0938 42.1146 0.0208 43
0 C4 42.0938 42.1302 0.0365 44
0 G5 42.0938 42.1302 0.0365 34
0 C6 42.0938 42.1302 0.0365 48
0 G6 42.0938 42.1302 0.0365 35
0 F6 42.1146 42.1562 0.0417 38
0 D#6 42.1146 42.1667 0.0521 51
0 C#6 42.1146 42.1771 0.0625 41
0 B3 42.1302 42.1667 0.0365 49
